customerId,productId,purchase_probs
511,7525427,0.028353866189718246
511,7525444,0.03359808400273323
511,7525521,0.030940338969230652
511,7533093,0.055810749530792236
511,7542267,0.028613490983843803
511,7544191,0.021893924102187157
511,7554566,0.025492828339338303
511,7569668,0.030906960368156433
511,7574954,0.03183121234178543
511,7577193,0.03471290320158005
511,7579942,0.03315955400466919
511,7583510,0.025816457346081734
511,7583513,0.019107960164546967
511,7583901,0.03497322276234627
511,7584045,0.02491130493581295
511,7593120,0.024086549878120422
511,7596621,0.03150269761681557
511,7601677,0.026415299624204636
511,7604503,0.08078876882791519
511,7604505,0.024756981059908867
511,7609490,0.03082488663494587
511,7617065,0.029917649924755096
511,7623273,0.03157621994614601
511,7632620,0.029195966199040413
511,7672179,0.028422703966498375
511,7687705,0.017216358333826065
511,7699707,0.036132022738456726
511,7732915,0.027321236208081245
511,7777228,0.02761036530137062
648,5429007,0.02793939970433712
648,5937162,0.036132022738456726
648,6056942,0.035106319934129715
648,6884514,0.024592900648713112
648,7031903,0.027940355241298676
648,7089375,0.03137596696615219
648,7138555,0.022692393511533737
648,7168681,0.02352357842028141
648,7254532,0.028892144560813904
648,7329962,0.02473396435379982
648,7351548,0.023822838440537453
648,7439415,0.024715086445212364
648,7457966,0.026934191584587097
648,7495867,0.02411782182753086
648,7514076,0.02460608258843422
648,7533481,0.027026450261473656
648,7544054,0.026029091328382492
648,7545911,0.02334885485470295
648,7604206,0.027560582384467125
648,7609302,0.02998323366045952
648,7718752,0.02825731225311756
918,6879032,0.030480626970529556
1065,6363051,0.033755362033843994
1065,6713700,0.030628681182861328
1065,6725572,0.02177036553621292
1065,6757387,0.02167341113090515
1065,6764663,0.12963584065437317
1065,6836448,0.029587648808956146
1065,6927560,0.034370917826890945
1065,6988887,0.13633012771606445
1065,7049193,0.024517683312296867
1065,7088143,0.028227683156728745
1065,7118695,0.029924044385552406
1065,7120117,0.03276368975639343
1065,7128286,0.036132022738456726
1065,7180400,0.028671175241470337
1065,7181439,0.029316086322069168
1065,7201108,0.025184577330946922
1065,7225503,0.02570105530321598
1065,7263112,0.02454783022403717
1065,7418357,0.027105456218123436
1065,7470142,0.02251446805894375
1065,7485345,0.03069262020289898
1065,7504660,0.06361114978790283
1065,7534084,0.023462386801838875
1065,7549578,0.02599712647497654
1065,7606427,0.025083210319280624
1140,7147707,0.02483665943145752
1308,6589078,0.029708340764045715
1308,7170543,0.05637471005320549
1308,7328654,0.028520599007606506
1508,4167779,0.02834690362215042
1508,5456147,0.03205306455492973
1508,5951213,0.036132022738456726
1508,6070957,0.032633841037750244
1508,6178747,0.03266296163201332
1508,6252065,0.036132022738456726
1508,6265849,0.029476841911673546
1508,6629223,0.05724611133337021
1508,6629955,0.029818473383784294
1508,6665388,0.0293661430478096
1508,6877813,0.026265032589435577
1508,6878004,0.03346119448542595
1508,6878027,0.036132022738456726
1508,6878232,0.03296254947781563
1508,6878373,0.036132022738456726
1508,6897108,0.023542707785964012
1508,7017118,0.03362354636192322
1508,7051148,0.03362269327044487
1508,7061869,0.03042479231953621
1508,7061897,0.027663158252835274
1508,7062135,0.030567632988095284
1508,7063537,0.030627090483903885
1508,7064688,0.023114468902349472
1508,7065207,0.06881175190210342
1508,7145221,0.03169477730989456
1508,7301943,0.024866217747330666
1508,7333677,0.036132022738456726
1508,7387254,0.03584928810596466
1508,7466171,0.02610909193754196
1508,7488774,0.02972082421183586
1508,7488782,0.036132022738456726
1508,7488785,0.030625591054558754
1508,7488786,0.03376482054591179
1508,7488787,0.026882199570536613
1508,7488914,0.031678542494773865
1508,7508509,0.03410469740629196
1508,7517482,0.033641815185546875
1508,7517551,0.02666531503200531
1508,7579008,0.02608511783182621
1508,7579014,0.022134849801659584
1508,7579205,0.03148570656776428
1508,7636449,0.020083503797650337
1508,7644894,0.03256361186504364
1782,6825198,0.024351004511117935
1782,6945842,0.034653663635253906
1782,7197681,0.03276469185948372
1782,7318377,0.028021670877933502
1822,4127713,0.06322260946035385
1822,5429007,0.02793939970433712
1822,5835091,0.023669717833399773
1822,6004393,0.024605419486761093
1822,6079847,0.027856530621647835
1822,6297292,0.024595534428954124
1822,6299706,0.018232911825180054
1822,6412318,0.02571283094584942
1822,6420218,0.02820584923028946
1822,6420354,0.025980757549405098
1822,6423886,0.034855566918849945
1822,6519846,0.04556126147508621
1822,6601470,0.036132022738456726
1822,6609609,0.023589517921209335
1822,6614682,0.03328811749815941
1822,6630280,0.0342898853123188
1822,6644185,0.024764787405729294
1822,6723822,0.032667484134435654
1822,6805781,0.08464916050434113
1822,6811766,0.02346651442348957
1822,6832726,0.023487787693738937
1822,6837323,0.02725949138402939
1822,6896252,0.030524907633662224
1822,6973935,0.024250494316220284
1822,7012779,0.029921026900410652
1822,7034456,0.030390936881303787
1822,7036056,0.028991825878620148
1822,7039816,0.021596264094114304
1822,7054333,0.058072954416275024
1822,7071733,0.027051212266087532
1822,7078197,0.02467920444905758
1822,7082227,0.03159962221980095
1822,7088505,0.026243673637509346
1822,7102342,0.027670828625559807
1822,7124277,0.02508295327425003
1822,7128518,0.023783285170793533
1822,7129367,0.023976681753993034
1822,7129814,0.024384627118706703
1822,7146281,0.029322326183319092
1822,7146294,0.025399010628461838
1822,7146702,0.048928890377283096
1822,7147458,0.023143555968999863
1822,7158971,0.11605719476938248
1822,7165393,0.022615112364292145
1822,7171994,0.02751734107732773
1822,7177833,0.030290154740214348
1822,7180412,0.019400598481297493
1822,7180929,0.026957571506500244
1822,7183137,0.02399315871298313
1822,7184756,0.0315060131251812
1822,7205154,0.04903276264667511
1822,7206424,0.029729818925261497
1822,7207332,0.047124166041612625
1822,7209218,0.02506253682076931
1822,7219406,0.023233851417899132
1822,7221645,0.13318869471549988
1822,7228647,0.025243105366826057
1822,7229340,0.026053087785840034
1822,7235142,0.023464109748601913
1822,7244156,0.023893287405371666
1822,7253918,0.025700481608510017
1822,7254784,0.026843532919883728
1822,7254796,0.05728679895401001
1822,7257831,0.03017442859709263
1822,7261823,0.02385024167597294
1822,7268026,0.02849740721285343
1822,7270698,0.025786470621824265
1822,7271149,0.019656602293252945
1822,7278862,0.0523475781083107
1822,7279090,0.024010827764868736
1822,7280271,0.018302036449313164
1822,7280648,0.0232743788510561
1822,7283018,0.019366610795259476
1822,7283021,0.020983433350920677
1822,7283333,0.012811683118343353
1822,7302096,0.025287402793765068
1822,7302650,0.02230849489569664
1822,7315390,0.030984006822109222
1822,7327451,0.02339465543627739
1822,7368588,0.02276851236820221
1822,7373491,0.027871930971741676
1822,7380716,0.026647793129086494
1822,7381217,0.02796386182308197
1822,7396434,0.040388334542512894
1822,7396443,0.02743612788617611
1822,7410446,0.024003367871046066
1822,7410743,0.027803072705864906
1822,7411838,0.0250956229865551
1822,7426299,0.027187006548047066
1822,7431527,0.031177343800663948
1822,7439413,0.050432607531547546
1822,7441195,0.020023571327328682
1822,7464248,0.025728482753038406
1822,7480193,0.029507385566830635
1822,7493052,0.04363199695944786
1822,7504042,0.03054732270538807
1822,7505693,0.029893770813941956
1822,7505694,0.1512397676706314
1822,7505703,0.022477956488728523
1822,7508533,0.02696847729384899
1822,7508846,0.021900665014982224
1822,7508918,0.02518371120095253
1822,7509157,0.04578423127532005
1822,7509427,0.03725270926952362
1822,7512594,0.029953211545944214
1822,7514084,0.02810048498213291
1822,7531852,0.03153177723288536
1822,7547282,0.02044668421149254
1822,7547700,0.030502647161483765
1822,7562573,0.02091260813176632
1822,7563031,0.02446814626455307
1822,7568803,0.030201734974980354
1822,7569684,0.04446727782487869
1822,7574372,0.019116325303912163
1822,7578536,0.06219073757529259
1822,7578673,0.03136469051241875
1822,7583128,0.02666751854121685
1822,7588399,0.021705387160182
1822,7589154,0.04505537077784538
1822,7604012,0.030137138441205025
1822,7604216,0.030644085258245468
1822,7606420,0.05896095559000969
1822,7616531,0.02684844098985195
1822,7620189,0.047134555876255035
1822,7622610,0.026561306789517403
1822,7639762,0.028931181877851486
1822,7667272,0.02537374012172222
1822,7675631,0.029197588562965393
1822,7679319,0.029719173908233643
1822,7695184,0.023766549304127693
1822,7719825,0.028720751404762268
1822,7735579,0.022670051082968712
1822,7771489,0.029688583686947823
1822,7771660,0.02953648753464222
1822,7771666,0.11262335628271103
1822,7773616,0.030816763639450073
1822,7784871,0.031509798020124435
2001,5176217,0.02412666752934456
2084,5568716,0.036132022738456726
2084,6148856,0.036132022738456726
2084,6228862,0.036132022738456726
2084,6237124,0.036132022738456726
2084,6466408,0.036132022738456726
2084,6712174,0.026669496670365334
2084,6773355,0.036132022738456726
2084,6852006,0.02480803057551384
2084,6852266,0.032889895141124725
2084,6852267,0.02757927216589451
2084,6854461,0.07541058212518692
2084,6896372,0.029167436063289642
2084,6935258,0.027990080416202545
2084,7006475,0.03411339968442917
2084,7025939,0.036132022738456726
2084,7090644,0.036132022738456726
2084,7108599,0.02328287623822689
2084,7122458,0.03041447140276432
2084,7122460,0.028880612924695015
2084,7188490,0.029416829347610474
2084,7188492,0.036132022738456726
2084,7214906,0.036132022738456726
2084,7234790,0.028068672865629196
2084,7248679,0.036132022738456726
2084,7250085,0.026845352724194527
2084,7252201,0.030053764581680298
2084,7254160,0.031272802501916885
2084,7254236,0.03349865600466728
2084,7312317,0.02851523645222187
2084,7353393,0.028010765090584755
2084,7353394,0.024485815316438675
2084,7353411,0.02656712383031845
2084,7400591,0.03006819449365139
2084,7416106,0.033085476607084274
2084,7416119,0.028681829571723938
2084,7478670,0.03329557925462723
2084,7497683,0.031323257833719254
2084,7550859,0.030381888151168823
2120,2018993,0.03340376168489456
2120,6072404,0.04401683434844017
2120,6118133,0.02867048792541027
2120,6176096,0.04352946951985359
2120,6441488,0.0291214007884264
2120,6682305,0.02936502918601036
2120,6902530,0.028063654899597168
2120,6944241,0.025710465386509895
2120,6963493,0.02513253502547741
2120,6985785,0.0313476026058197
2120,6996798,0.03352271765470505
2120,7021127,0.02565021440386772
2120,7060112,0.030338512733578682
2120,7177840,0.03303174674510956
2120,7199883,0.025702940300107002
2120,7200074,0.026294266805052757
2120,7202657,0.032095879316329956
2120,7222201,0.023420076817274094
2120,7226405,0.025833923369646072
2120,7263098,0.025243554264307022
2120,7293195,0.02407422661781311
2120,7301082,0.023415016010403633
2120,7324213,0.024536509066820145
2120,7346811,0.0327492393553257
2120,7355640,0.04834190383553505
2120,7365091,0.025246674194931984
2120,7365716,0.0264767874032259
2120,7373015,0.02685537189245224
2120,7396916,0.034060291945934296
2120,7458808,0.034219592809677124
2120,7458821,0.029915349557995796
2120,7459533,0.034219592809677124
2120,7460265,0.02828912064433098
2120,7467077,0.022087320685386658
2120,7497143,0.02496136724948883
2120,7514102,0.027748219668865204
2120,7536778,0.0298926942050457
2120,7544490,0.06305723637342453
2120,7550385,0.0321364626288414
2120,7554927,0.02948901616036892
2120,7579508,0.030034644529223442
2120,7583837,0.023642558604478836
2120,7587851,0.02576848305761814
2120,7599469,0.030616676434874535
2120,7629680,0.024936821311712265
2120,7633954,0.030938338488340378
2360,6918275,0.034394994378089905
2360,7362023,0.030194194987416267
2564,5953826,0.036132022738456726
2564,5998033,0.02576642483472824
2564,6262691,0.03152560815215111
2564,6289230,0.13922376930713654
2564,6289424,0.036132022738456726
2564,6306797,0.036132022738456726
2564,6326208,0.02964114584028721
2564,6351693,0.06293677538633347
2564,6471774,0.030545230954885483
2564,6507098,0.036132022738456726
2564,6517067,0.025619342923164368
2564,6572735,0.0289179515093565
2564,6679967,0.02536390908062458
2564,6746418,0.0319085456430912
2564,6784069,0.029722115024924278
2564,6857900,0.029898086562752724
2564,6942653,0.023408059030771255
2564,6995215,0.029592715203762054
2564,6999299,0.025950511917471886
2564,7012132,0.024970676749944687
2564,7162975,0.027389923110604286
2675,6803968,0.12398255616426468
2675,6929353,0.03180815652012825
2675,6929440,0.02532101422548294
2675,6929443,0.03131367638707161
2675,7336029,0.02499585784971714
2931,7113081,0.022894149646162987
3485,5453731,0.027913663536310196
3485,6428971,0.029497312381863594
3485,6713244,0.03169041499495506
3485,6730934,0.04596701264381409
3485,6743924,0.033221784979104996
3485,6744971,0.026371264830231667
3485,6769460,0.03332575038075447
3485,6795818,0.0338292270898819
3485,6797554,0.026099052280187607
3485,6849817,0.03321404755115509
3485,6899504,0.023655064404010773
3485,6899526,0.03122554160654545
3485,6899682,0.02453511394560337
3485,7136140,0.02692139893770218
3485,7245080,0.027222823351621628
3485,7245102,0.036132022738456726
3485,7245105,0.032575737684965134
3485,7245226,0.028047634288668633
3485,7245227,0.02556804195046425
3485,7350595,0.027248365804553032
3485,7367251,0.020691778510808945
3485,7393041,0.03399191051721573
3485,7788652,0.03364473208785057
3485,7788656,0.036132022738456726
3485,7788672,0.036132022738456726
3485,7788678,0.03399284556508064
3485,7788681,0.036132022738456726
3536,7273891,0.02438337914645672
3536,7283333,0.012811683118343353
3536,7325829,0.026501920074224472
3536,7583256,0.029425133019685745
3536,7608777,0.03139736130833626
3536,7664343,0.025042805820703506
3536,7830456,0.028596850112080574
3610,5039302,0.028838755562901497
3610,5673984,0.02371019311249256
3610,6334534,0.020886752754449844
3610,6436387,0.02409433200955391
3610,6452766,0.04164082556962967
3610,6809903,0.024532513692975044
3610,6823285,0.029423415660858154
3610,6843761,0.02091735601425171
3610,6980421,0.03406759724020958
3610,7111462,0.023233048617839813
3610,7192177,0.021286437287926674
3610,7233895,0.018257509917020798
3610,7248885,0.036570172756910324
3610,7287918,0.01945948414504528
3610,7352218,0.022269485518336296
3610,7448099,0.024135515093803406
3752,4303866,0.03140954300761223
3752,4304535,0.03270639479160309
3752,5547546,0.033916547894477844
3752,5811064,0.036132022738456726
3752,6499353,0.024074450135231018
3752,6564529,0.036132022738456726
3752,6594831,0.026758214458823204
3752,6724829,0.030023615807294846
3752,6802647,0.031218793243169785
3752,6908400,0.024982357397675514
3752,6908406,0.03169342875480652
3752,6908832,0.030634284019470215
3752,6908837,0.03089185245335102
3752,6916981,0.029481619596481323
3752,6945539,0.021218454465270042
3752,6961827,0.02798805572092533
3752,6975355,0.0302909966558218
3752,6989570,0.030500246211886406
3752,6994044,0.031997159123420715
3752,6994048,0.08796021342277527
3752,6995032,0.026739049702882767
3752,7020624,0.02767934836447239
3752,7020640,0.043765194714069366
3752,7020932,0.024672985076904297
3752,7068031,0.03284011781215668
3752,7068375,0.030800707638263702
3752,7076705,0.02953410893678665
3752,7082436,0.04767520725727081
3752,7097523,0.030510179698467255
3752,7098131,0.025789177045226097
3752,7201109,0.02903650514781475
3752,7229266,0.036132022738456726
3752,7237820,0.02995581179857254
3752,7237821,0.023375295102596283
3752,7246128,0.026032572612166405
3752,7249610,0.026130149140954018
3752,7249617,0.026753943413496017
3752,7264055,0.0298133697360754
3752,7266719,0.03367462009191513
3752,7300449,0.036132022738456726
3752,7300451,0.02633456140756607
3752,7310610,0.0239358302205801
3752,7313053,0.025668930262327194
3752,7316789,0.02954006940126419
3752,7323077,0.03158998861908913
3752,7393888,0.02507164515554905
3752,7401984,0.027832085266709328
3752,7404656,0.029021505266427994
3752,7408901,0.030073175206780434
3752,7419101,0.027510913088917732
3752,7419104,0.03468562662601471
3752,7419106,0.03388954699039459
3752,7495955,0.029832713305950165
3752,7542434,0.02442075125873089
3752,7544739,0.03399980068206787
3752,7561848,0.036132022738456726
3752,7630541,0.027649590745568275
3752,7704907,0.028564229607582092
4632,7235002,0.0230643879622221
4909,6878788,0.03165438398718834
4909,6917284,0.02291378565132618
5128,6691750,0.045173533260822296
5128,7509442,0.04659631848335266
5128,7515719,0.020228931680321693
5655,3374605,0.036132022738456726
5655,6020390,0.04953180253505707
5655,6264644,0.02930140681564808
5655,6264673,0.029347389936447144
5655,6776750,0.032495830208063126
5655,6781644,0.034001052379608154
5655,6916471,0.03151069954037666
5655,6975122,0.024649472907185555
5655,7066355,0.03185591101646423
5655,7066522,0.029980262741446495
5655,7187484,0.032000582665205
5655,7202858,0.02694646641612053
5655,7206108,0.03303060308098793
5655,7216355,0.03186320886015892
5655,7219267,0.032643504440784454
5655,7222407,0.03206697478890419
5655,7231515,0.03458043560385704
5655,7280275,0.036132022738456726
5655,7280276,0.036132022738456726
5655,7280278,0.031665902584791183
5655,7320051,0.026768475770950317
5655,7356171,0.02708129957318306
5655,7368032,0.06346286088228226
5655,7376723,0.032665614038705826
5655,7429911,0.025597186759114265
5655,7487327,0.11960010975599289
5655,7508365,0.02567952126264572
5655,7630552,0.031282540410757065
6190,5651830,0.02500453032553196
6190,5904813,0.04573170095682144
6190,6215883,0.036132022738456726
6190,6357679,0.02617190033197403
6190,6423659,0.02723810449242592
6190,6448592,0.03251868113875389
6190,6632974,0.02706168219447136
6190,6724406,0.023260507732629776
6190,6772727,0.03012225590646267
6190,6832515,0.033624738454818726
6190,6863144,0.030344994738698006
6190,6911155,0.047508902847766876
6190,6967740,0.028753621503710747
6190,6969179,0.029291048645973206
6190,6971799,0.021215029060840607
6190,7030093,0.033808331936597824
6190,7043434,0.027218353003263474
6190,7053270,0.019828839227557182
6190,7088754,0.02715320698916912
6190,7089683,0.025256318971514702
6190,7124446,0.0271234679967165
6190,7206126,0.032443370670080185
6190,7214694,0.03163065388798714
6190,7300455,0.031222311779856682
6190,7322834,0.025681478902697563
6190,7382040,0.03244129940867424
6190,7390716,0.036132022738456726
6733,6336715,0.06218574941158295
6733,6373198,0.022675015032291412
6733,6467761,0.04218403249979019
6733,6565561,0.030477609485387802
6733,6699414,0.02677108161151409
6733,6757393,0.028070861473679543
6733,6814122,0.021971914917230606
6733,6824968,0.02023681439459324
6733,6825192,0.02720353566110134
6733,6826706,0.053652916103601456
6733,6830417,0.024823473766446114
6733,6870729,0.024421226233243942
6733,6997870,0.0327066071331501
6788,6890717,0.030067306011915207
6977,5291772,0.1795240342617035
6977,5328214,0.030824655666947365
6977,5692931,0.14625202119350433
6977,5718574,0.036132022738456726
6977,5835092,0.03261111304163933
6977,5919831,0.036132022738456726
6977,6031116,0.026331357657909393
6977,6113262,0.029792355373501778
6977,6240823,0.03446510061621666
6977,6263181,0.036132022738456726
6977,6366252,0.022466205060482025
6977,6407721,0.024511296302080154
6977,6423124,0.031479254364967346
6977,6476756,0.02563260868191719
6977,6480302,0.036132022738456726
6977,6510044,0.06078092381358147
6977,6510244,0.030978363007307053
